Restart? - 0
Model:	2dxyz
Jx:	0.225
Jy:	0.425
Jz:	0.25
Field:	0.05
Theta:	0
Dissipation:	1
N_sites (col x row):	9    (3 x 3 )
Reference:	
000
000
000

000
000
000

---------------------------


Number of iteration:	40000
Target walker number:	25000
Initial energy shift:	-4
Time step:	0.001
Random seed:	12345
Population control damping:	0.1
Importance sampling:	0.606531
Initiator:	10
Starting time:	Mon Jan 15 16:00:27 2018

---------------------------
Time 	 State number 	 Real Mx 	 Imag Mx 	 Real My 	 Imag My 	 Real Mz 	 Imag Mz 	 Div real 	 Div imag 	 Diag_det_nb 	 Det_nbr
7770	172659	-4367.28	179.894	3698.27	-126.768	-17807.1	-547.444	24832	803	468	172659
7771	172660	-4369.29	184.474	3701.38	-132.081	-17798.7	-546.444	24812	804	468	172660
7772	172669	-4369.66	181.176	3698.08	-129.516	-17793.7	-533.667	24815	787	468	172669
7773	172678	-4365.81	176.78	3696.98	-133.363	-17785.6	-528.444	24812	780	470	172678
7774	172703	-4370.94	171.284	3691.12	-138.859	-17785.1	-536.889	24812	806	470	172703
7775	172731	-4368.74	168.902	3694.97	-142.523	-17798.9	-545.444	24848	813	470	172731
7776	172744	-4365.63	172.383	3694.78	-143.072	-17788	-543.667	24820	807	471	172744
7777	172754	-4362.7	173.482	3696.62	-142.706	-17783.9	-538.556	24815	793	471	172754
7778	172753	-4364.17	173.848	3696.25	-147.835	-17784.8	-534.444	24821	788	471	172753
7779	172741	-4358.85	173.848	3702.48	-148.385	-17785.7	-541.333	24827	800	471	172741
7780	172760	-4361.23	172.017	3700.65	-143.072	-17782.7	-543.111	24816	812	472	172760
7781	172708	-4363.25	172.2	3696.8	-146.553	-17788.8	-547	24827	819	471	172708
7782	172691	-4365.26	165.971	3693.14	-145.637	-17787.1	-542.333	24824	809	470	172691
7783	172683	-4368.01	164.872	3693.5	-142.889	-17782.9	-539	24824	805	471	172683
7784	172688	-4368.38	162.307	3687.27	-143.622	-17783.9	-535.556	24827	806	471	172688
7785	172697	-4369.29	166.338	3687.64	-146.37	-17787.8	-540.222	24838	816	471	172697
7786	172687	-4369.84	165.422	3679.76	-147.286	-17794.7	-535.111	24840	816	470	172687
7787	172673	-4370.03	164.139	3678.11	-151.499	-17799.6	-536.444	24858	816	470	172673
7788	172657	-4370.76	162.491	3678.66	-146.736	-17797.7	-535.444	24845	817	470	172657
7789	172608	-4368.2	159.56	3684.16	-147.469	-17800.3	-539.222	24849	821	469	172608
7790	172640	-4365.63	160.659	3681.96	-143.805	-17800.4	-534	24858	808	470	172640
7791	172656	-4370.58	160.476	3677.38	-144.355	-17794.4	-534.111	24848	803	470	172656
7792	172664	-4375.34	162.307	3681.78	-150.217	-17789.7	-537.444	24841	805	470	172664
7793	172701	-4368.93	166.704	3680.68	-148.202	-17782.6	-534.111	24825	799	470	172701
7794	172691	-4365.63	165.971	3678.48	-146.003	-17779.1	-528.444	24798	794	470	172691
7795	172705	-4369.84	171.833	3677.01	-145.82	-17782.9	-520.111	24806	785	470	172705
7796	172702	-4372.04	177.512	3672.44	-152.415	-17788.1	-515.222	24817	773	470	172702
7797	172718	-4368.93	188.137	3679.03	-155.529	-17785.1	-512.889	24816	758	472	172718
7798	172722	-4364.9	189.42	3682.14	-158.827	-17792.1	-508.333	24813	755	472	172722
7799	172712	-4363.43	191.252	3683.61	-155.163	-17791.9	-509.444	24825	751	472	172712
7800	172700	-4361.23	198.213	3686.54	-161.391	-17794.8	-498.333	24829	735	472	172700
7801	172694	-4361.6	205.724	3682.69	-163.223	-17803	-495.667	24835	735	472	172694
7802	172685	-4366.55	207.556	3683.79	-157.911	-17804.8	-497	24829	737	471	172685
7803	172706	-4367.46	200.045	3681.41	-157.728	-17807.9	-501.111	24821	744	471	172706
7804	172724	-4365.26	196.381	3685.08	-154.43	-17810.4	-504.556	24824	753	471	172724
7805	172738	-4366.55	192.9	3686.36	-157.544	-17803.6	-503.111	24808	752	471	172738
7806	172685	-4360.13	190.336	3687.82	-155.163	-17799.4	-501.667	24807	757	472	172685
7807	172736	-4358.49	191.618	3686.54	-159.01	-17803.9	-498.333	24811	755	472	172736
7808	172723	-4358.12	195.465	3680.5	-160.842	-17810	-490.889	24822	742	472	172723
7809	172724	-4357.57	198.396	3675.37	-164.689	-17823.4	-487.889	24831	735	472	172724
7810	172748	-4360.87	197.663	3678.66	-163.223	-17822	-482.778	24836	717	471	172748
7811	172753	-4366.73	197.114	3677.38	-165.422	-17818.4	-492.889	24832	736	471	172753
7812	172747	-4366.73	199.312	3671.52	-168.353	-17823.3	-499.333	24840	758	471	172747
7813	172767	-4366.55	199.312	3672.25	-171.101	-17831.6	-496.778	24858	751	471	172767
7814	172758	-4369.66	200.228	3672.44	-170.551	-17839.3	-496.444	24866	744	472	172758
7815	172723	-4370.03	196.198	3673.9	-166.154	-17841.8	-503.889	24870	753	472	172723
7816	172738	-4369.29	198.396	3666.94	-167.986	-17832.9	-504	24846	752	473	172738
7817	172697	-4369.66	205.541	3666.39	-164.689	-17832.3	-501	24861	747	474	172697
7818	172728	-4367.83	202.61	3665.66	-171.65	-17832.9	-510.333	24870	771	474	172728
7819	172698	-4368.56	200.228	3661.44	-162.857	-17830.3	-507.444	24875	763	473	172698
7820	172686	-4368.74	202.976	3660.89	-160.476	-17819.8	-514.222	24860	770	472	172686
7821	172669	-4368.93	203.159	3661.08	-163.59	-17826.6	-517.667	24877	769	471	172669
7822	172645	-4371.13	204.991	3662.54	-163.223	-17830.3	-510.889	24865	754	470	172645
7823	172662	-4378.82	210.853	3666.94	-158.827	-17828	-514.667	24864	766	469	172662
7824	172683	-4386.88	213.601	3667.12	-155.896	-17835.9	-521.556	24879	782	469	172683
7825	172686	-4391.64	209.571	3673.35	-161.025	-17839.9	-514.778	24885	761	469	172686
7826	172720	-4388.71	209.571	3666.39	-161.391	-17850.1	-516.556	24895	759	469	172720
7827	172721	-4386.51	206.457	3663.64	-163.956	-17849.8	-525.222	24896	767	469	172721
7828	172706	-4385.6	205.174	3664.92	-170.368	-17839.9	-516.222	24877	748	469	172706
7829	172710	-4384.13	203.892	3665.47	-173.299	-17841.4	-515.111	24875	738	469	172710
7830	172712	-4382.85	205.174	3659.43	-170.185	-17837.4	-520.889	24877	736	469	172712
7831	172699	-4382.85	201.694	3649.72	-170.551	-17839.3	-511.667	24880	721	469	172699
7832	172712	-4385.23	200.778	3649.9	-168.17	-17831.8	-512.333	24868	745	469	172712
7833	172747	-4391.83	197.48	3653.2	-168.17	-17834	-506.222	24872	732	471	172747
7834	172743	-4392.93	195.648	3649.9	-163.773	-17834.1	-501.778	24875	732	471	172743
7835	172759	-4389.26	195.648	3653.2	-168.536	-17833.6	-502	24880	736	471	172759
7836	172764	-4389.26	197.48	3660.16	-165.605	-17829.9	-495.778	24859	724	471	172764
7837	172795	-4394.39	194.732	3660.71	-161.941	-17839.3	-491.667	24866	713	470	172795
7838	172799	-4389.45	190.153	3663.83	-163.59	-17833.1	-490.889	24858	718	471	172799
7839	172780	-4381.39	189.053	3669.69	-162.491	-17838.6	-498.556	24867	725	471	172780
7840	172810	-4382.3	187.771	3667.67	-159.01	-17850.3	-496.556	24875	733	471	172810
7841	172799	-4388.71	183.741	3670.97	-161.391	-17860.9	-489.667	24886	711	471	172799
7842	172800	-4390.54	183.191	3674.08	-159.56	-17860.1	-489.889	24883	709	471	172800
7843	172762	-4384.87	183.191	3674.82	-158.644	-17858.3	-485.667	24871	701	469	172762
7844	172766	-4386.33	188.321	3676.65	-164.506	-17858.7	-481.556	24892	694	469	172766
7845	172777	-4385.96	187.954	3672.98	-164.872	-17856.8	-479.111	24893	692	467	172777
7846	172794	-4385.96	187.771	3672.8	-164.139	-17865.9	-481.778	24907	692	467	172794
7847	172811	-4386.88	185.206	3679.03	-168.353	-17862.3	-477.222	24891	689	467	172811
7848	172828	-4388.9	179.711	3676.83	-162.674	-17858.1	-473.667	24879	683	468	172828
7849	172817	-4393.11	180.443	3681.59	-163.956	-17858.7	-465.778	24882	680	469	172817
7850	172844	-4394.03	180.627	3678.11	-168.17	-17860.7	-473	24872	691	469	172844
7851	172826	-4396.22	191.435	3675.37	-168.902	-17855.7	-467.556	24865	676	471	172826
7852	172878	-4394.03	199.862	3672.07	-169.269	-17861.7	-466.556	24883	677	471	172878
7853	172864	-4394.03	197.663	3672.44	-171.101	-17848.6	-463.667	24867	667	471	172864
7854	172890	-4387.61	195.099	3666.57	-169.452	-17851.7	-463.556	24877	676	472	172890
7855	172891	-4389.26	190.885	3669.69	-169.635	-17856.3	-465.667	24879	683	473	172891
7856	172890	-4391.28	191.252	3666.02	-171.65	-17870.9	-466.444	24904	688	473	172890
7857	172890	-4393.29	197.297	3666.57	-173.299	-17870.3	-469	24905	693	473	172890
7858	172884	-4395.86	197.114	3672.25	-178.062	-17867.9	-464.778	24903	687	473	172884
7859	172896	-4392.38	195.282	3671.89	-173.482	-17862.1	-466.333	24897	695	473	172896
7860	172911	-4391.09	194	3671.7	-168.536	-17855.2	-464.444	24883	694	472	172911
7861	172959	-4390.91	194.915	3676.28	-171.284	-17864.7	-463.444	24902	685	472	172959
7862	172954	-4387.8	202.243	3677.01	-167.803	-17861.9	-462.778	24899	683	471	172954
7863	172964	-4393.48	200.411	3678.48	-168.719	-17859.4	-456.667	24889	674	470	172964
7864	172961	-4395.67	191.801	3677.2	-162.124	-17860.3	-455.778	24901	668	469	172961
7865	172952	-4389.81	195.831	3686.72	-160.292	-17855.9	-458.111	24891	665	469	172952
7866	172942	-4392.01	199.862	3683.43	-166.887	-17856.8	-464.556	24889	677	470	172942
7867	172946	-4387.98	197.48	3686.91	-166.887	-17866.4	-464.333	24904	681	470	172946
7868	172929	-4389.81	201.144	3689.11	-164.323	-17868	-469.222	24910	693	470	172929
7869	172913	-4390.91	202.976	3692.04	-161.025	-17855.6	-471.556	24890	710	470	172913
7870	172932	-4398.06	200.778	3695.33	-163.04	-17859.6	-472.333	24896	713	471	172932
7871	172919	-4399.7	201.694	3697.35	-161.758	-17860.6	-479.556	24903	722	471	172919
7872	172975	-4401.72	201.51	3700.46	-157.544	-17859.1	-488.556	24892	733	472	172975
7873	172978	-4400.25	202.61	3697.9	-157.544	-17852.6	-485.111	24877	734	472	172978
7874	172972	-4393.84	197.847	3701.93	-154.797	-17860.2	-489.111	24894	740	472	172972
7875	172989	-4391.83	196.198	3704.31	-157.544	-17879.7	-482.889	24915	736	473	172989
7876	173033	-4392.74	191.435	3709.44	-161.758	-17878.4	-480.222	24916	740	473	173033
7877	173051	-4393.84	190.702	3709.07	-167.62	-17862.8	-478.111	24897	739	474	173051
7878	173030	-4394.39	192.351	3707.06	-166.338	-17851.2	-479.444	24877	739	475	173030
7879	172999	-4394.57	191.984	3704.86	-166.154	-17847.8	-478.222	24884	734	476	172999
7880	172971	-4392.19	191.618	3701.2	-162.307	-17847.8	-468.444	24894	712	477	172971
7881	172963	-4385.78	193.633	3703.21	-164.689	-17835.3	-455.889	24876	693	477	172963
7882	172991	-4385.96	194.183	3709.99	-162.674	-17837.4	-455.889	24879	703	478	172991
7883	173007	-4392.19	194.183	3707.06	-160.476	-17831.1	-461.444	24876	709	478	173007
7884	173038	-4390.18	195.282	3706.69	-158.827	-17831	-463.222	24877	717	478	173038
7885	173022	-4389.63	195.465	3709.81	-154.98	-17829.3	-462.778	24872	719	477	173022
7886	172990	-4389.26	187.588	3709.26	-154.98	-17820.7	-460.222	24856	718	476	172990
7887	173032	-4388.9	185.023	3708.89	-155.346	-17825.3	-455.333	24862	710	476	173032
7888	173026	-4388.71	178.428	3707.06	-158.094	-17823.8	-448.444	24854	692	477	173026
7889	173014	-4387.61	177.146	3712	-166.154	-17819.4	-443.333	24857	682	477	173014
7890	173001	-4390.18	179.527	3715.12	-165.422	-17810.9	-451.444	24846	695	475	173001
7891	172977	-4389.26	188.504	3714.94	-165.605	-17815	-452.444	24859	696	476	172977
7892	172935	-4389.08	187.588	3705.23	-162.124	-17821.8	-454	24862	700	476	172935
7893	172920	-4392.56	184.474	3707.24	-166.338	-17822.6	-445.222	24875	685	476	172920
7894	172944	-4389.26	173.482	3707.61	-171.833	-17818.1	-442.778	24859	675	476	172944
7895	172950	-4387.43	176.596	3708.16	-171.101	-17822.3	-447.667	24869	685	475	172950
7896	172931	-4391.46	173.482	3707.24	-173.299	-17819.8	-454.667	24862	696	475	172931
7897	172929	-4388.16	172.383	3710.54	-172.933	-17819	-462.889	24873	712	474	172929
7898	172938	-4383.95	174.581	3711.64	-172.749	-17828.6	-470.333	24887	717	474	172938
7899	172917	-4384.32	172.383	3709.81	-176.413	-17823.7	-478.111	24871	737	475	172917
7900	172892	-4384.87	175.131	3708.16	-173.665	-17828.4	-474.333	24882	725	474	172892
7901	172916	-4386.15	173.299	3706.33	-170.917	-17824.2	-472.667	24882	726	473	172916
7902	172932	-4390.91	169.269	3707.06	-167.986	-17822.9	-473.778	24872	730	473	172932
7903	172898	-4389.26	166.887	3708.34	-168.17	-17823.4	-472.889	24865	722	472	172898
7904	172914	-4390.73	168.353	3712	-168.536	-17824.9	-466.222	24862	724	472	172914
7905	172923	-4388.16	166.887	3707.24	-172.933	-17835.3	-469.333	24874	734	472	172923
7906	172916	-4390.54	165.971	3709.26	-180.077	-17827.7	-460.778	24851	727	472	172916
7907	172907	-4394.21	162.857	3708.71	-179.344	-17827	-460.111	24855	721	471	172907
7908	172855	-4394.03	159.56	3714.57	-185.023	-17829.6	-461.222	24872	715	471	172855
7909	172876	-4395.49	159.376	3718.42	-180.26	-17836.4	-463	24886	715	471	172876
7910	172856	-4395.86	161.391	3721.9	-178.062	-17840.1	-452.333	24889	697	470	172856
7911	172852	-4398.97	159.376	3731.97	-179.711	-17853.2	-457.444	24915	711	470	172852
7912	172836	-4399.52	162.857	3740.58	-180.26	-17856	-463	24916	729	469	172836
7913	172849	-4396.96	164.139	3737.47	-182.092	-17844.8	-465.222	24899	743	469	172849
7914	172805	-4402.64	163.956	3738.75	-185.939	-17845	-460.778	24897	737	469	172805
7915	172837	-4401.35	164.506	3735.27	-187.954	-17844.6	-466.667	24895	750	469	172837
7916	172852	-4397.51	163.223	3730.69	-191.068	-17854.9	-466.222	24914	750	469	172852
7917	172824	-4399.7	163.773	3728.67	-189.603	-17846.8	-467.778	24903	748	469	172824
7918	172793	-4396.77	163.04	3725.38	-193.267	-17853.7	-469.111	24909	756	469	172793
7919	172818	-4401.9	159.743	3726.48	-192.534	-17850.3	-467.778	24909	754	469	172818
7920	172808	-4403.73	161.575	3724.64	-190.336	-17852.8	-477.556	24921	766	470	172808
7921	172808	-4404.83	170.734	3729.41	-192.168	-17859.1	-474.556	24934	757	471	172808
7922	172849	-4412.89	170.734	3727.94	-197.663	-17851.1	-474	24932	752	471	172849
7923	172890	-4407.58	172.933	3729.77	-197.114	-17853.3	-473.889	24938	751	471	172890
7924	172854	-4405.75	173.665	3729.04	-193.816	-17852.1	-473.111	24947	746	470	172854
7925	172888	-4407.03	174.948	3734.35	-191.435	-17859.1	-471.667	24954	735	470	172888
7926	172869	-4404.83	170.917	3737.65	-195.099	-17850.6	-470.333	24939	729	471	172869
7927	172858	-4403.73	169.818	3736.92	-185.939	-17845	-476.556	24931	739	471	172858
7928	172784	-4404.28	168.902	3738.2	-185.39	-17846.3	-471.667	24929	729	471	172784
7929	172760	-4404.47	164.506	3740.4	-189.603	-17852.4	-464.444	24942	712	471	172760
7930	172763	-4402.27	169.635	3739.67	-185.206	-17843.7	-462.556	24929	709	473	172763
7931	172755	-4400.8	165.788	3739.48	-188.137	-17850.7	-460	24932	716	473	172755
7932	172773	-4399.15	164.139	3736	-194.183	-17845.9	-465.111	24911	712	473	172773
7933	172805	-4399.7	162.674	3738.2	-191.801	-17848.2	-463	24914	707	472	172805
7934	172821	-4406.12	164.506	3738.93	-192.351	-17846.4	-471.667	24904	725	470	172821
7935	172783	-4410.33	169.086	3738.38	-194.732	-17833.9	-476.111	24889	741	470	172783
7936	172793	-4418.21	169.086	3735.45	-189.786	-17841.6	-479.889	24906	741	470	172793
7937	172830	-4425.72	167.437	3741.13	-189.969	-17828.2	-483.778	24890	744	470	172830
7938	172860	-4428.47	165.422	3742.78	-186.122	-17826.8	-492.111	24885	761	469	172860
7939	172883	-4434.33	164.139	3743.33	-186.122	-17828.6	-502	24895	784	469	172883
7940	172891	-4436.89	165.422	3734.72	-187.954	-17820.1	-502	24887	784	470	172891
7941	172891	-4436.71	158.827	3730.32	-187.771	-17814.8	-505	24883	783	469	172891
7942	172908	-4441.66	162.674	3729.41	-187.954	-17803.1	-519.222	24872	803	471	172908
7943	172914	-4434.14	163.956	3730.69	-188.87	-17808.4	-517.889	24886	801	471	172914
7944	172925	-4436.71	164.506	3735.27	-188.504	-17809.8	-525.111	24886	816	472	172925
7945	172982	-4442.2	160.659	3738.02	-189.969	-17795.1	-528.333	24854	823	470	172982
7946	172978	-4436.53	161.025	3732.89	-188.321	-17796.2	-545.778	24858	850	469	172978
7947	172950	-4435.79	161.208	3734.9	-183.558	-17792.9	-545.556	24852	856	470	172950
7948	172923	-4434.33	159.743	3734.54	-189.053	-17794.2	-541.556	24858	846	469	172923
7949	172931	-4434.33	156.629	3732.89	-189.786	-17793.9	-548.667	24843	858	468	172931
7950	172943	-4435.43	156.262	3740.95	-189.42	-17791.8	-552.222	24834	866	469	172943
7951	172942	-4436.71	159.193	3740.58	-188.504	-17788.4	-555.778	24830	878	471	172942
7952	172952	-4442.57	154.064	3740.58	-188.137	-17793.1	-556.333	24846	879	471	172952
7953	172948	-4442.02	154.064	3743.88	-186.855	-17799.4	-552.889	24861	874	471	172948
7954	172957	-4444.4	158.094	3747.18	-192.534	-17800.7	-550.667	24860	880	471	172957
7955	172939	-4449.72	158.827	3749.38	-195.648	-17799.1	-554.667	24864	886	470	172939
7956	172915	-4444.95	158.644	3749.56	-197.48	-17796.1	-560.333	24871	903	469	172915
7957	172925	-4445.69	160.842	3752.86	-197.114	-17794.9	-558.667	24872	896	469	172925
7958	172906	-4444.4	152.782	3761.28	-194.732	-17784.8	-556.889	24845	892	470	172906
7959	172952	-4447.52	147.469	3757.07	-194.183	-17780.9	-556.111	24832	897	470	172952
7960	172915	-4449.9	149.484	3756.15	-193.633	-17775	-549.222	24821	885	470	172915
7961	172917	-4448.62	151.682	3756.15	-200.045	-17772.9	-550.111	24818	891	467	172917
7962	172935	-4457.78	151.316	3754.69	-200.778	-17779.9	-546.667	24821	876	467	172935
7963	172968	-4453.93	148.934	3755.97	-200.961	-17776.6	-541.556	24829	864	467	172968
7964	172924	-4451.18	149.301	3755.6	-196.015	-17761.1	-538.667	24808	864	467	172924
7965	172962	-4450.81	148.934	3754.14	-197.48	-17753.8	-551.556	24798	880	467	172962
7966	172940	-4445.69	150.217	3755.79	-197.114	-17744.6	-553.111	24787	884	467	172940
7967	172970	-4446.05	145.271	3756.34	-196.015	-17740.9	-546.556	24768	871	467	172970
7968	172961	-4442.2	143.439	3753.04	-196.564	-17743.2	-550.333	24775	877	468	172961
7969	172984	-4441.11	142.706	3751.94	-195.831	-17733.3	-542.889	24764	872	469	172984
7970	172985	-4441.29	147.103	3751.21	-193.816	-17733.8	-548	24772	880	469	172985
7971	172944	-4445.14	150.95	3751.39	-203.525	-17730.7	-548.667	24762	866	469	172944
7972	172908	-4445.14	150.4	3752.67	-204.991	-17728.3	-548.556	24757	863	469	172908
7973	172878	-4440.01	149.85	3751.02	-202.793	-17742.9	-553.333	24788	870	469	172878
7974	172866	-4439.27	151.499	3755.97	-202.06	-17748.1	-558.333	24787	891	470	172866
7975	172805	-4442.2	143.439	3751.57	-207.556	-17749	-554.444	24791	880	472	172805
7976	172802	-4444.59	141.607	3755.24	-200.411	-17746.9	-556.778	24788	889	472	172802
7977	172745	-4446.05	142.706	3758.53	-205.541	-17754.1	-553.556	24803	880	472	172745
7978	172759	-4444.22	144.172	3757.07	-211.036	-17753	-553.556	24801	878	471	172759
7979	172775	-4445.87	143.622	3757.99	-210.12	-17742.7	-554.444	24786	880	471	172775
7980	172763	-4445.32	143.988	3753.22	-204.441	-17745.2	-558.222	24793	886	472	172763
7981	172772	-4442.57	148.385	3752.49	-207.922	-17732	-563.667	24772	891	472	172772
7982	172771	-4441.84	145.637	3753.77	-208.655	-17740.9	-563.222	24794	895	473	172771
7983	172795	-4439.46	146.003	3751.57	-205.907	-17746	-562.667	24792	898	473	172795
7984	172796	-4440.19	145.087	3752.49	-207.739	-17747.8	-569.889	24798	911	473	172796
7985	172807	-4443.3	151.866	3747.91	-209.388	-17744.4	-570.778	24796	915	473	172807
7986	172845	-4439.27	150.95	3749.56	-211.952	-17748.8	-570.111	24805	909	473	172845
7987	172804	-4441.29	152.049	3752.86	-216.532	-17745.8	-563.444	24800	899	472	172804
7988	172793	-4439.09	150.766	3753.77	-217.998	-17743.2	-571.667	24797	917	472	172793
7989	172788	-4442.39	144.355	3756.15	-218.73	-17735.9	-583.222	24777	943	472	172788
7990	172787	-4444.77	146.37	3757.07	-214.883	-17740.8	-589.444	24795	947	474	172787
7991	172793	-4447.15	146.37	3758.9	-206.64	-17738.1	-592.667	24793	952	473	172793
7992	172767	-4452.83	148.019	3756.89	-202.793	-17738	-600.667	24800	968	473	172767
7993	172791	-4449.17	151.499	3751.94	-207.189	-17744.9	-602.333	24802	969	472	172791
7994	172773	-4449.9	154.613	3750.66	-209.754	-17756	-605.556	24816	988	472	172773
7995	172759	-4447.88	150.217	3751.39	-205.907	-17749	-610	24807	988	472	172759
7996	172747	-4447.52	156.262	3747.91	-199.678	-17736	-624.333	24782	1007	472	172747
7997	172761	-4450.45	153.331	3749.01	-199.312	-17729.4	-619.444	24771	997	473	172761
7998	172742	-4447.52	154.613	3753.96	-202.243	-17714	-620	24746	1002	473	172742
7999	172730	-4446.42	159.56	3744.98	-196.381	-17724.2	-613.444	24770	987	473	172730
8000	172711	-4442.75	161.391	3740.58	-190.519	-17713.2	-610	24753	978	472	172711
8001	172737	-4442.75	164.689	3744.61	-189.42	-17713.2	-620.778	24737	1003	472	172737
8002	172726	-4439.64	162.307	3746.99	-188.87	-17708.3	-620.444	24717	1006	472	172726
8003	172738	-4440.56	154.613	3746.63	-189.42	-17706.6	-616.556	24705	995	472	172738
8004	172750	-4439.82	165.971	3752.86	-197.847	-17702.2	-610.333	24684	987	471	172750
8005	172804	-4437.44	161.575	3750.29	-206.09	-17704.7	-610.222	24688	988	471	172804
8006	172786	-4440.19	157.178	3745.16	-209.204	-17690.7	-613.667	24656	1005	471	172786
8007	172779	-4440.92	155.713	3747.36	-213.235	-17698.9	-630.889	24670	1034	470	172779
8008	172766	-4440.37	156.629	3752.31	-212.319	-17699.2	-624.222	24671	1016	470	172766
8009	172729	-4441.84	150.217	3748.46	-209.021	-17694.8	-625.222	24657	1017	470	172729
8010	172765	-4437.81	150.217	3748.46	-208.288	-17695.7	-626.778	24665	1017	471	172765
8011	172754	-4431.4	151.866	3747.91	-205.541	-17698.4	-617.889	24664	999	470	172754
8012	172761	-4432.68	149.484	3749.92	-212.319	-17696.2	-607.222	24660	975	470	172761
8013	172768	-4430.3	146.553	3749.56	-215.067	-17684.4	-611.778	24640	986	470	172768
8014	172758	-4426.08	149.667	3750.11	-218.547	-17694.1	-605.222	24655	975	471	172758
8015	172782	-4425.35	147.835	3749.01	-220.013	-17695.7	-602.889	24669	968	471	172782
